label,num_nodes,poster_friend_cnt,poster_follower_cnt,avg_time,avg_friends,avg_followers,max_followers,max_friends,friends_25th_percentile,friends_75th_percentile,followers_25th_percentile,followers_75th_percentile,num_edges,ratio_users_w/out_followers,num_connected_components,number_of_OPs_followers_who_retweeted,percentage_of_OPs_followers_who_retweeted,avg_clustering,op_clustering,transitivity,nodeID_list
3,15,512,131072,15733.933333333332,725.3333333333334,9888.0,131072,2048,256.0,768.0,128.0,1280.0,19,0.7333333333333333,13,13,9.918212890625e-05,0.14552706552706554,0.038461538461538464,0.5625,"['205499999' '750370700' '127326332' '438564937' '54187512' '50860395'
 '729932152' '149439273' '136486928' '155859513' '47993975' '558732904'
 '697502499' '814851663']"
3,85,2048,32768,181693.77647058823,1264.6705882352942,2846.211764705882,131072,8192,256.0,1024.0,64.0,1024.0,50,0.8470588235294118,79,27,0.000823974609375,0.017676179382644146,0.0024752475247524753,0.25,"['164970813' '128432805' '327770665' '836613733' '44894397' '165577995'
 '44933623' '484997530' '209125963' '164377844' '836614694' '822354996'
 '316589394' '458784760' '500514230' '2182530' '43131997' '138182414'
 '72582584' '61240363' '836614147' '248389099' '30800526' '130103034'
 '371957746' '836612524' '178872883' '56388927' '268439996' '305608632'
 '231063664' '225785938' '237110702' '785064761' '436156084' '165259744'
 '646847498' '148932365' '155064947' '225557225' '61078181' '836614711'
 '686010130' '928514' '48811047' '60998816' '486600077' '49433396']"
3,87,128,16777216,36223.14942528736,1220.4137931034484,194355.6091954023,16777216,8192,256.0,1536.0,192.0,2048.0,62,0.7816091954022989,77,37,2.205371856689453e-06,0.034482758620689655,0.0,0.2727272727272727,"['637928178' '298859255' '115215631' '300223919' '89580629' '64502655'
 '268534280' '836613368' '774470479' '530556682' '384010103' '451317081'
 '81294403' '135725536' '223570457' '705047419' '135600278' '346915403'
 '133608470' '67050706' '54376250' '836613726' '127696694' '370980618'
 '41306983' '49503498' '207178353' '169754728' '135250519' '18316706'
 '25514701' '102921941' '97239428' '13309980' '774470333' '16800510'
 '652972639' '444603708' '51634058' '91643723' '12231849' '69834342'
 '34300625' '91811586' '104809457' '56015551' '130293015' '560291211'
 '212388702' '220510759' '51945632' '220179020' '204142372' '127551307'
 '127167745']"
3,10,512,262144,112223.4,5350.4,31513.6,262144,16384,640.0,7168.0,1280.0,14336.0,10,0.7,9,8,3.0517578125e-05,0.0,0.0,0.0,"['73034629' '16171289' '57657258' '107668651' '107669021' '152663144'
 '52452153' '57649742' '582157582' '16061967']"
3,79,131072,524288,230969.48101265822,4898.430379746836,9918.721518987342,524288,131072,256.0,1024.0,128.0,1024.0,19,0.8481012658227848,72,4,7.62939453125e-06,0.028129395218002815,0.2222222222222222,0.5,"['68904665' '23282460' '112248639' '408442922' '71772183' '14572481'
 '661025987' '130074391' '26928634' '292971545' '836614612' '57419110'
 '836612999' '294267209' '123715001']"
3,91,512,4194304,101910.94505494506,5818.824175824176,50984.9010989011,4194304,65536,256.0,8192.0,256.0,4096.0,178,0.6703296703296703,68,83,1.9788742065429688e-05,0.10936966312741572,0.011313546870408463,0.25162337662337664,"['74691038' '349597175' '21752537' '581060684' '582155343' '601620711'
 '321472383' '152581759' '179998703' '57849059' '357624102' '581356981'
 '44571597' '127243338' '152713081' '200015207' '57649696' '89739933'
 '299226242' '582362702' '305305268' '210245983' '58120974' '128501305'
 '48723347' '215755542' '581113613' '58412284' '581068776' '20834492'
 '222554578' '35988651' '152914419' '582031933' '581054059' '167803753'
 '107496074' '97477845' '251043210' '2520006' '644062946' '47576622'
 '215744461' '581431377' '152888961' '581889205' '130479570' '57644609'
 '735416668' '130271353' '109129301' '58350768' '18035898' '582447402'
 '113045216' '152676871' '89444953' '680047150' '123312288' '107496463'
 '152657267' '152933463' '582808612' '152811248' '4327250' '29081059'
 '57645480' '836613116' '17052078' '152104389' '694659195' '103208971'
 '154898371' '58355644' '505525818' '152919436' '582205314' '175152135'
 '210236899' '10120972' '210236533' '581951704' '581464397' '27412491'
 '83261117' '499664993' '210201733']"
3,95,16384,65536,30915.157894736843,18248.084210526315,24070.736842105263,262144,131072,4096.0,16384.0,2048.0,32768.0,1950,0.042105263157894736,5,56,0.0008544921875,0.7248906720828405,0.46220689655172414,0.5768406337371854,"['538251683' '163817345' '50854026' '210192364' '155831199' '549683560'
 '62021178' '34831267' '44757246' '152684686' '68953654' '582283968'
 '152934620' '57643355' '49232989' '33399766' '152581342' '152833810'
 '581854746' '58100120' '152630422' '152446963' '57647732' '74627839'
 '152688254' '44759107' '174325537' '58166309' '130338849' '210263551'
 '101697247' '152693928' '152931174' '152582139' '83954865' '152731860'
 '83561963' '152604185' '152787144' '163446943' '57652509' '152925107'
 '152911941' '57586254' '58263593' '210187415' '97087222' '48177096'
 '152567108' '6883527' '152486528' '65490056' '57647607' '152734242'
 '152734522' '152784955' '175159327' '152907798' '57648320' '298856178'
 '152851306' '7683632' '57588357' '155851981' '57650355' '130237313'
 '50618411' '57645685' '58112040' '44754977' '152931170' '210197965'
 '168908357' '210187445' '147994301' '152905903' '582189088' '43708316'
 '94363445' '57436618' '310639060' '65367032' '152632525' '28517785'
 '11375154' '57589916' '152735088' '44759626' '95060566' '82637874'
 '152576054' '31383610' '99951092' '130013947']"
3,17,16384,16384,6998.882352941177,3478.5882352941176,4971.294117647059,32768,16384,1024.0,2048.0,512.0,2048.0,32,0.5294117647058824,10,11,0.00067138671875,0.31330848483646917,0.1608695652173913,0.5,"['54233330' '36656058' '29019353' '58381306' '58293208' '34282295'
 '254993545' '163543991' '207741869' '152834128' '106874372' '604587048'
 '49778837' '138452810' '152524347']"
3,47,1024,1024,61651.1914893617,1367.1702127659576,4211.744680851064,131072,8192,512.0,1536.0,256.0,2048.0,258,0.3404255319148936,20,15,0.0146484375,0.408947201397045,0.40892193308550184,0.5463371579876434,"['17601645' '129025623' '31677199' '55900028' '35589378' '9976537'
 '81601064' '2610512' '19501081' '31091984' '27206662' '54335126'
 '59801835' '23765168' '26628138' '16618057' '129901203' '28287330'
 '321096158' '14127043' '11151934' '15621756' '61533359' '36313053'
 '36221452' '54619440' '28111413' '80880418' '55644563' '76400614'
 '10501396' '172677751' '30227444' '36576390' '15739453' '11617149'
 '127191035' '39370149' '57224565' '18844310']"
3,83,8,262144,62082.301204819276,3333.7831325301204,5966.21686746988,262144,65536,256.0,4096.0,256.0,2048.0,16,0.927710843373494,82,11,4.1961669921875e-05,0.012267250821467688,0.01818181818181818,0.5,"['16482680' '328393697' '172384133' '48464319' '83560229' '22191524'
 '54247441' '60139080' '49043995' '57769544' '127205666' '301980079'
 '57404112' '687030966' '544878161' '209519408' '77638308']"
3,93,16384,16384,107785.90322580645,3098.494623655914,2442.6666666666665,16384,16384,1024.0,4096.0,512.0,4096.0,377,0.3333333333333333,37,32,0.001953125,0.22932559463524588,0.14582252205500779,0.2642691415313225,"['54380208' '943639' '39570395' '179484750' '100805634' '48921182'
 '72063394' '45387521' '57585350' '9193557' '54367662' '56879048'
 '83554543' '14275922' '39389323' '28688932' '48776740' '208486771'
 '34775760' '208577879' '213049733' '34923482' '231075045' '20762299'
 '668924640' '208385805' '291645796' '68997868' '26516707' '22253913'
 '39727314' '208445597' '130308043' '298851271' '52008823' '68948014'
 '512358807' '14865645' '208443222' '60191614' '50630873' '50858431'
 '95235565' '72766850' '10108799' '299376808' '54438781' '208386695'
 '163817603' '27659123' '80102261' '9781958' '72156047' '81377535'
 '69503445' '54618481' '52058131' '190060951' '600988856' '208535276'
 '741761295' '6160637' '52025203' '61238672' '133386640' '51963485'
 '54625862' '45142172']"
3,15,1024,65536,12915.933333333332,1774.9333333333334,5505.066666666667,65536,8192,128.0,2048.0,128.0,3072.0,13,0.9333333333333333,15,13,0.0001983642578125,0.0,0.0,0.0,"['109334931' '154855534' '57356097' '836206773' '582333955' '630612814'
 '130270592' '582340761' '19646491' '46997865' '49227021' '8713004'
 '539195790' '635473591']"
3,93,1024,1048576,231249.40860215054,4228.645161290323,14498.623655913978,1048576,32768,256.0,8192.0,128.0,4096.0,115,0.7526881720430108,75,52,4.9591064453125e-05,0.10635636575767855,0.01847662141779789,0.2993827160493827,"['56402702' '37971400' '30764193' '81451162' '50896737' '50792129'
 '48440739' '48093255' '25217866' '45009769' '44675330' '29966767'
 '60933838' '45224063' '33527025' '57398496' '71298428' '57471302'
 '44355136' '445710213' '44349322' '20436371' '45222511' '50530605'
 '48085589' '231086848' '46486846' '44908449' '17764176' '8334561'
 '44711555' '44751508' '44261453' '74385510' '57308535' '91176882'
 '14573405' '127386457' '6926700' '15470831' '44782874' '43834338'
 '47749757' '48714806' '48693185' '17649532' '61624219' '836613778'
 '73780904' '44521098' '44786914' '67841783' '127171301' '44955758'
 '44689702' '230933573']"
3,89,64,134217728,1995835.0674157303,4823.29213483146,1512972.7303370787,134217728,65536,256.0,4096.0,256.0,4096.0,308,0.43820224719101125,50,81,6.034970283508301e-07,0.29501313903081294,0.03425925925925926,0.4555066079295154,"['812484636' '152567651' '57068321' '210199816' '836013873' '582100508'
 '210192525' '192309807' '152579982' '152516237' '836613124' '372090709'
 '834276420' '152733137' '497866087' '185432118' '806244626' '812534859'
 '699149775' '174799153' '359369353' '57644343' '230926775' '302059174'
 '132013472' '152685693' '210199930' '812539480' '758011706' '537186280'
 '648069215' '812453932' '139700410' '39506013' '666007604' '836613153'
 '152921266' '298755762' '834023581' '127166025' '83303087' '210185744'
 '57646256' '9780479' '4907720' '30453864' '10852698' '252375137'
 '57645905' '210222751' '44758749' '719048861' '836612891' '152724504'
 '152915265' '582034916' '833539706' '31415083' '806256598' '75361310'
 '812542910' '228250192' '72520599' '297377781' '152436560' '101695765'
 '370766871' '38210953' '231811788' '834038020' '96627494' '758047932'
 '152732012' '54384387' '152801571' '648069132' '152576054' '210236834'
 '680492303' '101699501' '806235468' '648069114' '152687211' '497751907']"
3,15,1024,4096,993.6,7633.066666666667,26086.666666666668,262144,32768,1024.0,12288.0,1536.0,16384.0,12,0.6666666666666666,13,3,0.000732421875,0.16952380952380952,0.4,1.0,"['15771376' '136486354' '155451582' '200009856' '28787925' '37143584'
 '199960848' '42946715' '439750777' '127375635' '6877911']"
3,87,8192,2097152,130497.40229885057,2897.287356321839,26134.068965517243,2097152,16384,512.0,4096.0,256.0,4096.0,47,0.8620689655172413,81,33,1.5735626220703125e-05,0.00951541274817137,0.002840909090909091,0.16666666666666666,"['57489261' '5100604' '130887266' '150986044' '14851345' '57450616'
 '113656521' '44881120' '45473526' '134171509' '629699064' '44129807'
 '49759847' '302910376' '48025759' '30391599' '10240147' '483888997'
 '54934812' '40731722' '50755688' '65005174' '162749159' '48716059'
 '127386457' '54682321' '139938042' '44946995' '607933240' '71298965'
 '577244585' '6315270' '57408880' '128370525' '13577886' '18915197'
 '60861909' '60139281' '80486219' '123946838' '48134193']"
3,76,256,128,344741.2236842105,3199.7894736842104,3141.184210526316,32768,32768,256.0,4096.0,112.0,2048.0,41,0.7631578947368421,64,7,0.0546875,0.025584795321637425,0.0,0.23076923076923078,"['152728136' '67277208' '152542378' '3636524' '49031105' '152515014'
 '133788718' '50886548' '4005003' '14577156' '7920394' '49051801'
 '82028878' '152485334' '17933463' '58035007' '99762286' '551804029'
 '99686541' '67348740' '152905222' '130338949' '685165365' '113597717'
 '634038027' '103060181' '833325705']"
3,54,1024,524288,3139.1296296296296,2529.185185185185,33637.333333333336,1048576,16384,1024.0,2048.0,128.0,2048.0,57,0.9074074074074074,51,31,5.91278076171875e-05,0.04936779702861575,0.00909090909090909,0.6666666666666666,"['561973175' '44790420' '48477357' '82665145' '121098118' '162911849'
 '497614712' '58247524' '8021024' '572404390' '71687493' '744037027'
 '45222377' '49056015' '167556893' '30916609' '48549179' '52558004'
 '139067589' '24406479' '49436327' '203320294' '436154164' '199936656'
 '128690237' '90880524' '154938804' '82167381' '277025445' '48752529'
 '44603030' '520073838' '113062016' '104966517' '138918531' '265259415'
 '156547606' '57447640' '48294871' '44717650' '44577394' '44130202'
 '127286436' '132285239' '151563830' '191789423' '127949662' '44805419'
 '56460686' '127171302' '78786678' '71672480']"
3,96,65536,262144,43934.604166666664,4882.666666666667,7348.0,262144,65536,1024.0,4096.0,1024.0,4096.0,362,0.10416666666666667,12,83,0.000316619873046875,0.40576516397238116,0.026269421752362646,0.13804018717313515,"['31323662' '152622133' '152838840' '152691697' '152709561' '152927549'
 '152926799' '812540494' '582443312' '4003976' '490439235' '152905510'
 '210282196' '152920562' '152924686' '152787305' '152727416' '152904733'
 '96162742' '152620655' '152709889' '130236746' '152735669' '57658012'
 '152735601' '152897276' '152785028' '152821155' '57652763' '152593753'
 '152501089' '152928063' '75354662' '152788359' '152933160' '155842072'
 '67910216' '152733443' '152832791' '152678437' '152621906' '30755970'
 '152724954' '10784409' '152919030' '152734155' '135084431' '57644928'
 '152567120' '36396708' '152603673' '85062146' '44909899' '152655833'
 '833459487' '13331447' '123959164' '737996446' '57650831' '152541720'
 '152820697' '152905562' '152919732' '152819279' '34357113' '152882550'
 '152833612' '152623146' '50610456' '152670150' '96350330' '152545190'
 '57653224' '152912390' '78337956' '57647000' '152891930' '152920130'
 '152633222' '152941366' '152817303' '152926574' '788507689' '152801476'
 '152877613' '36342332' '470281381' '152730243' '55904381']"
3,6,32768,32768,18940.333333333332,6186.666666666667,6421.333333333333,32768,32768,512.0,1792.0,640.0,2048.0,8,0.16666666666666666,3,4,0.0001220703125,0.0,0.0,0.0,['45161088' '48468540' '52070884' '147988903' '54433949' '130089635']
3,84,256,65536,65008.44047619047,781.3333333333334,2435.0476190476193,65536,8192,128.0,1024.0,32.0,512.0,45,0.9047619047619048,82,26,0.000396728515625,0.039653104831676264,0.015384615384615385,0.38461538461538464,"['127672487' '11944152' '269773916' '228181190' '139066069' '166751555'
 '91388797' '617421786' '701214477' '34708903' '142797335' '128192646'
 '299787411' '119843671' '268674692' '701098985' '836610533' '42365484'
 '807036965' '268987311' '819232401' '210086220' '52565487' '72376167'
 '156126304' '166702526' '237923828' '138675138' '284328690' '31302774'
 '218455575' '166844515' '78751204' '119671379' '50642346']"
3,13,1024,8192,41291.846153846156,856.6153846153846,1224.0,8192,4096,256.0,1024.0,128.0,1024.0,35,0.23076923076923078,6,11,0.0013427734375,0.4146698600544755,0.2076923076923077,0.49056603773584906,"['833328600' '5943340' '836610578' '80375994' '645735202' '39416099'
 '348026262' '836610552' '448639116' '579307002' '261556151' '166876677'
 '666369775']"
3,11,256,4194304,3870.909090909091,2408.7272727272725,382325.8181818182,4194304,8192,384.0,4096.0,192.0,2048.0,10,0.9090909090909091,11,10,2.384185791015625e-06,0.0,0.0,0.0,"['51964973' '518973668' '520149291' '127166961' '35086675' '777508309'
 '300087800' '40614079' '20899226' '44886848' '60331070']"
3,93,512,262144,34739.11827956989,3058.1182795698924,5711.5053763440865,262144,16384,512.0,4096.0,256.0,4096.0,84,0.6989247311827957,76,43,0.000164031982421875,0.038027246272399666,0.006090808416389812,0.1527777777777778,"['34794290' '152580010' '127347025' '123996266' '37923889' '756499831'
 '25351096' '58116417' '812489832' '52035031' '58163035' '11073950'
 '6909152' '14583597' '185140610' '756498325' '57644699' '142881395'
 '42241183' '812485042' '152817987' '192272131' '834911828' '9596966'
 '100299609' '17355802' '192288800' '78282878' '35852703' '83602692'
 '834146397' '86526252' '421455570' '66271747' '298855938' '67154531'
 '192277919' '144701202' '299087213' '55227109' '4713135' '58396810'
 '36656058' '421461795' '421483773' '206667240' '500942752' '152851323'
 '33467172' '291895150' '152838699' '758005469' '60223041' '57647265'
 '164169257' '115949910' '421483899' '28058172' '50633641' '58018048']"
3,22,16384,32768,2050.7727272727275,5098.181818181818,7221.090909090909,32768,16384,640.0,8192.0,1024.0,8192.0,67,0.09090909090909091,4,10,0.00030517578125,0.27924051257384597,0.2839506172839506,0.3236842105263158,"['57418402' '77910746' '155548642' '547230088' '144537892' '296515048'
 '450613805' '383806144' '550213843' '164393211' '144533401' '144522543'
 '451049372' '159852089' '546555597' '289191858' '530916891' '388465480'
 '144538889' '40500643']"
3,95,64,134217728,1421766.1894736842,7316.631578947368,1419803.4210526317,134217728,65536,384.0,8192.0,256.0,8192.0,355,0.43157894736842106,46,89,6.631016731262207e-07,0.27120786283100073,0.0339632277834525,0.2925751325869181,"['155859309' '560989028' '60328953' '152849146' '57652645' '152581475'
 '209009731' '152941762' '138811621' '210192525' '75301320' '210251866'
 '57646749' '216101716' '541451740' '836614898' '152876866' '582174517'
 '152596344' '582278349' '57648783' '201131630' '38456001' '152844808'
 '152593500' '210186771' '57646433' '228925360' '582514222' '519339623'
 '152849902' '58344705' '580974394' '139842072' '69192484' '57645744'
 '536123809' '13982462' '532589461' '50684570' '130338949' '833336710'
 '61932149' '462262579' '127166025' '73732472' '790500687' '932106'
 '152955820' '54136852' '152504286' '6557757' '57653149' '44758931'
 '152620979' '833347721' '663350341' '582209210' '210191050' '806283997'
 '152934875' '57650143' '154924992' '65325250' '33687071' '836612517'
 '57643719' '73154160' '54179072' '464179372' '152674235' '31415083'
 '634066773' '581676621' '20899071' '152819095' '128947195' '15119284'
 '634651297' '329632423' '728466451' '836612434' '836614732' '298866008'
 '324885426' '238235308' '58440564' '541298982' '148172868' '57645764']"
3,89,4096,262144,27002.96629213483,4503.730337078651,7141.752808988764,262144,32768,1024.0,4096.0,512.0,4096.0,133,0.6966292134831461,67,63,0.000240325927734375,0.0409204743126439,0.002304147465437788,0.16346153846153846,"['49067278' '132550675' '48736327' '364552762' '37646177' '43945837'
 '49243619' '44861967' '43785135' '132206181' '231002196' '68948923'
 '84499312' '251830454' '44659887' '128525372' '3239620' '78631028'
 '7702127' '26565213' '80804297' '32183693' '104383881' '106480361'
 '57481067' '44458785' '75015747' '7792685' '144530259' '43843849'
 '44791717' '65463028' '8828628' '44213758' '40338896' '67335804'
 '44201713' '129641800' '59203690' '46487055' '17495245' '64941810'
 '49063115' '194432300' '72544376' '44875427' '67745345' '77787815'
 '833627106' '40649229' '301982761' '31463457' '126531277' '37204167'
 '18764283' '67734493' '2264812' '82263087' '36457308' '127172846'
 '45052880' '61616113' '97399920' '44659053' '44764248' '163411858'
 '501441588' '17069283' '22404759' '67445410' '44562485' '48636007'
 '53735052' '193361578' '68951287' '635348353' '114754936' '48737507'
 '62387107' '187507396' '36997671']"
3,91,512,262144,39456.703296703294,7085.714285714285,10422.824175824177,262144,131072,1024.0,8192.0,512.0,8192.0,136,0.5934065934065934,61,7,2.6702880859375e-05,0.10052418739766589,0.0,0.16162790697674417,"['163060177' '114906617' '15470506' '152878491' '582746451' '52394031'
 '15468239' '262189974' '30639235' '79113877' '19792601' '129664172'
 '125352868' '127303341' '54181908' '152660562' '127773682' '103060338'
 '80355520' '152784955' '20258135' '298857019' '39502005' '11016461'
 '10681845' '152876636' '155816848' '58079062' '57980984' '32840861'
 '7115944' '10047176' '1800683' '155875515' '11151695' '49073097'
 '152722343' '178030337' '82399744' '119189475' '32654305' '445757438'
 '55284343' '152577891' '19554049' '155848715']"
3,93,128,65536,137803.4193548387,2482.064516129032,2700.2258064516127,65536,16384,256.0,2048.0,256.0,2048.0,252,0.3655913978494624,40,34,0.000518798828125,0.19566514596417434,0.09006734006734007,0.21161825726141079,"['20921975' '167441671' '357564094' '72592147' '57611444' '220518041'
 '167823544' '745314872' '105305736' '261671774' '797880590' '45409757'
 '67837730' '80759689' '155897050' '54317690' '421505702' '57645630'
 '9549379' '99560360' '185277448' '26285018' '58375051' '172434514'
 '189496096' '32898294' '48701061' '155863903' '58130694' '59503087'
 '45300264' '164362121' '152957625' '57650195' '152545613' '11734502'
 '224340556' '217148711' '21008253' '357564100' '299120504' '23019655'
 '304730667' '23403384' '421515101' '299259382' '442175953' '833549063'
 '58394910' '77236302' '71246490' '463370018' '152712842' '806274413'
 '421455363' '752713482' '421485212' '328158849' '298856692' '13524692'
 '252043380' '833315602' '221419631' '152477462' '73171191' '638095397'
 '833353776' '174681035' '601628474' '24253636' '65591424' '833511424'
 '129606952' '84589948' '298849074']"
3,87,256,134217728,1506939.1379310344,1772.3563218390805,1544359.8505747127,134217728,32768,128.0,2048.0,64.0,1024.0,84,0.8505747126436781,80,68,5.066394805908203e-07,0.074063354626462,0.003511852502194908,0.42105263157894735,"['105762462' '164822572' '836614922' '44983000' '212701074' '836614687'
 '98455385' '82108059' '331804453' '49726489' '54246707' '31345237'
 '129844013' '26387380' '96185037' '570590535' '648887460' '80900776'
 '74558042' '80497554' '364735205' '215986314' '71544052' '122805409'
 '836611938' '45216811' '65414337' '80478190' '49687617' '570574382'
 '200957945' '7323129' '101021067' '836612661' '648241431' '652607943'
 '57155566' '119185667' '50643592' '20947581' '85868954' '836613463'
 '177035292' '836613351' '133936129' '139847055' '128121056' '215971443'
 '545012087' '215973772' '263179847' '215971380' '371662320' '836612256'
 '813814136' '337362739' '650160540' '645008161' '836613154' '426144791'
 '127167098' '215971922' '756869445' '215973347' '129833216' '836613073'
 '83448410' '155538686' '645033250']"
3,10,1024,2048,32906.2,2816.0,15283.2,131072,8192,640.0,3584.0,1024.0,3584.0,13,0.5,6,1,0.00048828125,0.15161290322580645,0.0,0.14285714285714285,"['160262114' '58391084' '83112472' '155565858' '19422963' '148764736'
 '67863898' '56823605' '49184392']"
3,97,32768,262144,20347.855670103094,4462.845360824742,6312.907216494846,262144,32768,512.0,8192.0,512.0,4096.0,311,0.30927835051546393,34,90,0.00034332275390625,0.3563342352641045,0.031644004944375775,0.2129563350035791,"['58116578' '152713999' '58368592' '152850395' '152734913' '581712521'
 '152543338' '581162034' '152816272' '152929934' '103060226' '152678862'
 '152883119' '9099624' '152729614' '58169508' '152821252' '38964606'
 '152137894' '152702906' '210187351' '152799473' '152893182' '58024067'
 '152927936' '152850209' '152603543' '634128103' '58155351' '57483895'
 '68568622' '633950990' '152937770' '152891500' '152681124' '152919391'
 '17089888' '152695351' '24475488' '152733616' '152930975' '52584625'
 '58352554' '72472963' '152621069' '152564783' '152785088' '152714763'
 '580903250' '57651292' '152797337' '137564517' '203857786' '712461406'
 '152924783' '152898613' '32145609' '581065968' '152723650' '152912110'
 '152670434' '152725307' '57988369' '19972936' '152929752' '152855803'
 '152849408' '210221215' '9418493' '65428177' '44758326' '152820892'
 '152595147' '152687814' '298832837' '152782841' '152941585' '58104347'
 '4555946' '152797903' '152930953' '152602527' '152513385' '152881151'
 '152567764' '10889786' '152681156' '152784655' '152932284' '152940804'
 '152702953' '58343736' '57609645']"
3,52,512,262144,16856.326923076922,3590.153846153846,7909.2307692307695,262144,32768,512.0,4096.0,512.0,2048.0,55,0.8653846153846154,49,45,0.000171661376953125,0.04600815850815851,0.0035353535353535356,0.4166666666666667,"['58022460' '131749031' '220654092' '785134803' '93921525' '52581680'
 '22171992' '26363210' '57744509' '785131591' '581130111' '441078153'
 '3023116' '18663110' '85027032' '24279683' '72059730' '299321364'
 '52582481' '241764190' '148271380' '42382526' '295334232' '111253248'
 '582258996' '122776326' '512563701' '677270657' '152603580' '497898920'
 '113610118' '60191956' '27776860' '58421660' '31709549' '582157582'
 '6449322' '184977881' '16444615' '144570369' '57580453' '82399744'
 '785133391' '73199162' '244802334' '138818359' '73917715' '16061967']"
3,20,2048,32768,58591.05,2746.4,4365.6,32768,16384,256.0,2560.0,64.0,3584.0,9,0.9,20,6,0.00018310546875,0.0,0.0,0.0,"['50888111' '44954057' '147894302' '351328144' '49698434' '62274864'
 '127180156' '437595369' '191871227' '49343163']"
3,21,8192,131072,50107.95238095238,2620.9523809523807,8705.52380952381,131072,8192,512.0,4096.0,512.0,4096.0,28,0.6190476190476191,16,13,9.918212890625e-05,0.3000721500721501,0.09848484848484848,0.5526315789473685,"['127385991' '83104874' '50044650' '16477987' '54312198' '30074925'
 '31194646' '131182187' '6905674' '436167597' '82529605' '44754504'
 '44624199' '44628577' '436171266' '12847273']"
3,36,32768,65536,84609.13888888889,10819.555555555555,14963.555555555555,262144,131072,2048.0,8192.0,2048.0,8192.0,130,0.1111111111111111,6,29,0.0004425048828125,0.4998299553454657,0.08659003831417625,0.23017408123791103,"['152884665' '565278818' '18123480' '130433477' '58379179' '152816580'
 '601733059' '57645542' '101699706' '582380870' '152655496' '152821543'
 '152932400' '152619544' '581252182' '152575729' '152631152' '152732542'
 '14472804' '35160998' '44759578' '103145569' '152729475' '210223318'
 '49183685' '152808662' '152914085' '58390905' '581521803' '152906617'
 '152674464' '6571657' '57648574' '74627839' '97191031' '101699339']"
3,82,8192,131072,26781631.536585364,3929.3658536585367,7820.09756097561,262144,32768,512.0,4096.0,512.0,4096.0,163,0.6341463414634146,53,60,0.000457763671875,0.39690160224205395,0.02503209242618742,0.3664772727272727,"['39339274' '65314332' '231488239' '43982815' '48811169' '75349114'
 '50851406' '61721125' '472143202' '44131235' '68949389' '231314486'
 '130416954' '44324115' '49064542' '57364754' '18807372' '97732377'
 '139708375' '37895099' '134124047' '49051715' '127514340' '48267635'
 '130329597' '136238972' '231625413' '149549366' '2344417' '231325358'
 '133248392' '10158622' '132854781' '65362313' '50652656' '44248653'
 '127385956' '324890234' '160343589' '130745883' '82786402' '48645991'
 '4587541' '44607434' '75362785' '54590236' '15176967' '55183861'
 '130329715' '132206208' '60384193' '46991386' '231428081' '129144609'
 '12527983' '36553866' '17410238' '48456256' '127386137' '75377115'
 '114355028' '39625976' '71246461' '130482058' '44054720' '65277632'
 '57421769' '57128047' '44327331' '19581134' '44470756' '49067495'
 '6949451' '68949106' '35715452' '140431427' '43845191' '31641069'
 '44387002' '79272727' '38860763' '329585395']"
3,96,8192,32768,169914.52083333334,2049.5833333333335,1917.375,32768,16384,256.0,2048.0,256.0,1280.0,112,0.5729166666666666,63,21,0.000640869140625,0.03924998950010282,0.06043956043956044,0.11004784688995216,"['478641559' '792318150' '18672953' '134888116' '205885177' '30324361'
 '179721069' '98171475' '418436878' '57431730' '60281075' '56970728'
 '45161253' '19196477' '601628135' '60280087' '205885167' '45161256'
 '21609280' '56915195' '158174675' '601627814' '14155675' '52581450'
 '205890835' '55815413' '205885227' '58256211' '142739371' '831703457'
 '27517126' '58039914' '80816555' '76519723' '19090267' '189170156'
 '45161727' '541463179' '54395761' '205885266' '58389775' '322055534'
 '57584554' '130237360' '8072304' '677511909' '205885209' '677189348'
 '41978159']"
3,97,32,2097152,11334.639175257733,3713.6907216494847,35713.36082474227,2097152,32768,512.0,4096.0,256.0,2048.0,169,0.5876288659793815,72,59,2.8133392333984375e-05,0.2016608736280696,0.014414923685698135,0.1407035175879397,"['7216059' '638138271' '673025356' '32192255' '350285386' '274360207'
 '51635870' '545728620' '80869854' '20623772' '666447215' '5933604'
 '4571516' '795033105' '144506530' '835459023' '6789634' '218214028'
 '225419923' '323643207' '33415002' '98713033' '23728199' '836614823'
 '144552433' '225416528' '426376979' '39876413' '183283021' '448147152'
 '16481916' '497331736' '53228815' '156590970' '833466296' '182070670'
 '29622841' '121235924' '520447129' '323911014' '9910832' '228432116'
 '54315885' '9391093' '448647216' '836613920' '299546389' '60959378'
 '308198233' '9352478' '83261457' '56036255' '55257796' '159873190'
 '92049479' '836613589' '4613186' '105833033' '128550054' '199693070'
 '22603716' '449272690' '225416160' '296628114' '159897602' '217179204'
 '33910348' '51608153' '120032708' '29461614' '155568780' '18594648'
 '16088445' '112226102' '60337796' '150660317' '836614862' '68240553'
 '457961694' '59589967' '521654939' '127554243']"
